Trace,lru,srrip,srrip_cost_aware_max,srrip_cost_aware_min,srrip_rob_pref_1,srrip_rob_pref_32,srrip_rob_pref_8
429.mcf-184B.champsimtrace.xz,1,0.9999024912422215,0.9992496118654081,1.0006434740354255,0.999558880850549,1.000391061163545,0.999634215200619
437.leslie3d-134B.champsimtrace.xz,1,0.9986233214869848,0.9995800494678001,0.9971126067852744,0.9984065605795172,0.9997291437697404,0.9987390095544993
450.soplex-92B.champsimtrace.xz,1,0.9977555814636513,0.9994687943538996,0.9993091339337716,1.0011962406736332,0.9985525597967753,1.0002372003952418
483.xalancbmk-716B.champsimtrace.xz,1,0.9999688912300759,1.0006528596822661,1.0005651325468077,1.000281798155628,0.9998667113522551,0.999929393805494
605.mcf_s-665B.champsimtrace.xz,1,1.0003672329432933,1.0002711707575063,1.0014183440012918,1.0012318213421068,1.0007539138829316,1.0002956363560596
